335 1.5563
308844 325996 320095
309396 319013 330060
313026 314733 331838
323254 325252 311242
324769 317243 309054
325412 320430 299179
325479 340110 292826
325567 317915 303723
327488 315447 308962
329167 334257 289707
330543 319418 291673
331237 313437 307714
349614 294159 339840
308184 330453 295570
350088 294253 328729
336239 321237 283599
305117 336619 317042
307000 335566 297677
336654 316335 304682
331307 317765 307577
331704 306789 305177
339087 316106 295171
333982 335703 281986
328159 332762 293465
326708 309964 315591
317356 323680 313274
321543 311471 316382
312193 324563 314114
